ID,English,Others,Japanese
kuniointro1a,Huh! You are not from this university. Wait.... you that ghost hunter they hired. Done with the work? No. Then get out there and do it instead of watching us plowing these girls.,Huh! You are not from this university. Wait.... you that ghost hunter they hired. Catch ghost first then we will talk more. And no you will not be able to fuck any of these girls.,待ってください...あなたはこの大学の出身ではありません。ああ...あなたは彼らが雇ったあのゴーストハンターです。あの幽霊を捕まえましたか?いいえ...それならそこから出てそれを取り除きましょう。
kuniointro1b,Huh! You are not from this university. Wait.... you that ghost hunter they hired. Done with the work? Good! We can finally have sex orgy without any worries.,Huh! You are not from this university. Wait.... you that ghost hunter they hired. Done with the work? Good! We can finally have sex orgy without any worries.,待ってください...あなたはこの大学の出身ではありません。ああ...あなたは彼らが雇ったあのゴーストハンターです。あの幽霊を捕まえましたか?素晴らしいです!これでここでセックス乱交ができます。
kuniointro2a,Catch the ghost first. Then we can talk all night.,Catch the ghost first. Then we can talk all night.,まずは幽霊を捕まえてみませんか？それから話しましょう。
kuniointro2b,Ohhh... look at you. You are horny watching me banging this chick. Sorry both or these girls are busy at the moment but there's one if you wanna join in on the fun. That's the least I can do to make it safer to fuck at night. But unfortunately that dumb bitch is not replying to any of my texts. Who’se cock is sucking at the moment?,Sorry you can't fuck these girls. There is no animation for it but... You can find one girl that have such animation. She can even be a vessel for your wife if you play her quest correctly.,あなたを見てください。あなたは私がこのひよこを叩いているのを見て興奮しています。私はあなたに興味を持ちそうな女の子を持っています。
kuniointro3,"Name's Kent by the way. Now let me try calling that slut for you. Come on, come on. She is not picking up the phone. I will leave her a voice message. ''Hey, you slut! Where the fuck are you? Do you want me to upload video of you sucking my cock? Get your ass here. I have got another client that is interested in your dirty ass.''",Name's Kunio by the way. Sorry I won't be telling you how to find as LAGS will be focusing HTA for a while so this will keep you guys busy.,くにおです。今、あなたのためにその女に電話させてください。くそー！彼女は私の電話に出ません。私は彼女に音声メッセージを残します。
kuniotalk1,I would have legion of sex slaves if that motherfucker Mac and Timmy keep their noses out of my business. At least I have got these two chicks in my gang all the time.,I wish it was me as a protagonist of Magic Ring. I would have been banging all the chicks Masuo is banging right now.,あのろくでなし、川村と藤森が私がこの大学を支配するのを阻止しているのです。藤森は知らないのですか？川村は彼の妹とセックスしています。
kuniotalk2,You were there when Anya beat our entire gang. That was the biggest mistake in my life. She gives me nightmare still this day.,"In CB remake, I will be a boss of third stage in Anko's story. If you manage to beat us all without getting fucked, you will have different boss for final stage.",佐藤さんが私たちのお尻を殴ったとき、あなたはそこにいました。それ以来、私は彼女を愛しています。
kuniotalk3,So you have crush on Ruth Hillford too. I have seen her once talking to that bastard Mac. Since that moment I marked him as my number one enemy.,I'm going to be in two more games from LAGS. CB remake and Magic Ring. In CB remake I will be a boss and in MR a cage fight boss. If you lose to me in that game Tatsuka(Tess) will never talk to you again and will be unavailable for the rest of the game.,あなたも平川れいこが好きです。どうやらあのろくでなし川村は彼女と付き合っているようです。幸運な男は毎日彼女のお尻を犯します。
kuniotalk4,My sister is Kevin's girlfriend. She can't help her little brother by setting me up with Anya. I wouldn't dare to challenge Anya's boyfriend. He can break a boulder in half with a single strike. Not stupid enough to risk my face for penis.,"My sister Akane is Ken's girlfriend. But she can't set me up with Anko, his sister. And I can't dare to challenge her boyfriend to win her over because as he is Himawari's (Hailey) grandson, he is pretty strong.",なんと!佐藤あんこはあなたの友達です。私は彼女のことが大好きです。私の妹がいつ私と彼女をセットアップするかわかりません。
kuniotalk5,Do you remember you get an optional objective of involving having sex with your assistant? It's me who give you those. I record those and sell them on 'onlysexvideo.com'.,I give you have sex with your assistant objective so I would sell them on 'onlysexvideo.com'.,あなたのアシスタントを犯す目的を与えているのは私です。
namekunio,Kent:,Kunio:,くにお:
wendytallsextalk1,"Ted honey, I'm jealous I didn't get to be your first but I'm happy to be the one to keep your urges satisfied for the rest of our lives.","Taichi honey, I'm jealous I didn't get to be your first but I'm happy to be the one to keep your urges satisfied for the rest of our lives.",私はあなたの最初になれなかったので、この体が羨ましいですが、私は残りの人生まであなたに幸せです。
wendytallsextalk2,Be careful honey! I'm still not able to control my strength properly. I don't wanna end up squeezing your dick too hard.,Be careful honey! I'm still not able to control my strength properly. I don't wanna end up squeezing your dick too hard.,私はあなたのペニスを強く絞りすぎていますか？私は自分の強さをうまく制御できません。
wendytallsextalk3,"Honey, you are the best. Please don't stop. I could feel you reaching my womb.","Honey, you are the best. Please don't stop. I could feel you reaching my womb.",私はあなたのペニスを強く絞りすぎていますか？私は自分の強さをうまく制御できません。
wendyshortsextalk1,Ohh.... ahhh... It's so much fun without ghost protection. I don't have to worry about getting trapped when you cum inside me.,Ohh.... ahhh... It's so much fun without ghost protection. I don't have to worry about getting trapped when you cum inside me.,ゴーストプロテクションなしのほうがずっと楽しいよ。中出ししても閉じ込められる心配はないよ。
wendyshortsextalk2,"Ted, honey! I'm not a masochist like Luna so please. Be gentle. This body is very delicate.","Taichi, honey! I'm not a masochist like Luna so please. Be gentle. This body is very delicate.",私は一日中これを待っていました。あなたが持っているすべてを私にください。
wendyshortsextalk3,I was waiting for this moment the whole day. Give me all you got. Blow your load inside me. Put a bun in my oven.,I was waiting for this moment the whole day. Give me all you got. Blow your load inside me. Put a bun in my oven.,私は一日中これを待っていました。あなたが持っているすべてを私にください。
wendyjudysextalk1,(Writing...) Oh my... Ted honey you are very enthusiastic when it comes to fuck this doll. I'm now jealous that you love this women's as more.,(Writing...) Oh my... Taichi honey you are very enthusiastic when it comes to fuck this doll. I'm now jealous that you love this women's as more.,ああ…たいちくん、あなたはこの人形とセックスすることにとても熱心です。私は今、あなたがこの女性のものをもっと愛していることに嫉妬しています。
wendyjudysextalk2,(Writing...) I hate this vessel. I can't feel the warmth of you body with it. Please find me new one.,(Writing...) I hate this vessel. I can't feel the warmth of you body with it. Please find me new one.,それはセックスするのにあなたのお気に入りの穴ですよね?あなたが私に初めてアナル中出しをしてくれた日のことを覚えています。
wendyjudysextalk3,"(Writing...) Look at you.... It’s your favourite hole to fuck, right? Reminds me of the day, when we first met. You gave me lots of anal creampies to capture me.","(Writing...) Look at you.... It’s your favourite hole to fuck, right? Reminds me of the day, when we first met. You gave me lots of anal creampies to capture me.",それはセックスするのにあなたのお気に入りの穴ですよね?あなたが私に初めてアナル中出しをしてくれた日のことを覚えています。
wendytallsextalk41,"Honey, you are panting a lot. Is this body too heavy? I will move my hips a lot to help you.","Honey, you are panting a lot. Is this body too heavy? I will move my hips a lot to help you.",あなたは喘ぎすぎています...制御させてください。
wendytallsextalk42,Oww.... you are dick is too big. Even with such large body I'm feeling a bit pain when you thrust it inside my ass.,Oww.... you are dick is too big. Even with such large body I'm feeling a bit pain when you thrust it inside my ass.,どうだ…君のチンコは大きすぎるよ、この巨体なのにちょっと痛いよ。
wendytallsextalk43,,,
wendytallsextalk44,,,
wendytallsextalk45,,,
wendyshortsextalk41,This is my favourite position. Standing up while you hold me up from behind pounding my pussy. Oh.. honey... Kiss me.,This is my favourite position. Standing up while you hold me up from behind pounding my pussy. Oh.. honey... Kiss me.,これはあなたのお気に入りの体位ですよね。それなら私はこのように何時間も犯されたいです。
wendyshortsextalk42,You love it when I move my hips like that.... Just sit back and let me take care of you. Oh... I... I don't wanna sound like a pervert but your cock makes me go crazy.,You love it when I move my hips like that.... Just sit back and let me take care of you. Oh... I... I don't wanna sound like a pervert but your cock makes me go crazy.,恋人！ 変態だと思われたくないけど...あなたのチンポは私をおかしくさせます。
wendyshortsextalk43,,,
wendyshortsextalk44,,,
wendyshortsextalk45,,,
wendyjudysextalk41,(Writing...) I thought you were letting me lead but... it seems like it excites you enough that your body move on your own.,(Writing...) I thought you were letting me lead but... it seems like it excites you enough that your body move on your own.,ふふ…興奮しすぎて私にリードもさせてもらえないのね。
wendyjudysextalk42,(Writing...) Oh my.... I could feel skin around my butthole stretching out as you pulling it. I can't believe I'm jealous of this doll.,(Writing...) Oh my.... I could feel skin around my butthole stretching out as you pulling it. I can't believe I'm jealous of this doll.,あら...あら...あなたが私を性交している間、私の尻の周りの皮膚がズキズキしています。私がこの人形に嫉妬しているなんて信じられません。
wendyjudysextalk43,,,
wendyjudysextalk44,,,
wendyjudysextalk45,,,
wendyclothsex01,"Honey, do you need a quick drink? I'm more than happy if you suck my breasts while fucking me.","Honey, do you need a quick drink? I'm more than happy if you suck my breasts while fucking me.",ハニー...私とセックスしながら私の胸を吸ってみませんか?
wendyclothsex02,"Oh, my..... Your dick is too big for this body. Please be gentle with me.","Oh, my..... Your dick is too big for this body. Please be gentle with me.",ああ...この体には大きすぎます。優しくしてください。
wendyclothsex03,"(Writing...) Honey, please get me into my own body. I wanna feel you inside me. This body has it's perks but it's useless if I'm not able to feel your touch.","(Writing...) Honey, please get me into my own body. I wanna feel you inside me. This body has it's perks but it's useless if I'm not able to feel your touch.",別の器を買ってもらえたらいいのに。この人形にはあなたの温かさが感じられません。
wendyclothsex04,,,
wendyclothsex1,This tshirt is the first gift given by you. I'm so delighted I'm being fucked in it by you. No one can come between us now.,This tshirt is the first gift given by you. I'm so delighted I'm being fucked in it by you. No one can come between us now.,あなたがプレゼントしてくれたこのシャツを着て犯されるのが大好きです。
wendyclothsex1a,(Writing...) This tshirt is the first gift given by you. I'm so delighted I'm being fucked in it by you. No one can come between us now.,(Writing...) This tshirt is the first gift given by you. I'm so delighted I'm being fucked in it by you. No one can come between us now.,あなたがプレゼントしてくれたこのシャツを着て犯されるのが大好きです。
wendyclothsex2,Do you want me to say a dialogue from University Scuffle movie? Umm.... ''I didn't meant sex when I said let's fucking fight...'',Do you want me to say a dialogue from University Scuffle movie? Umm.... ''I didn't meant sex when I said let's fucking fight...'',大学の喧嘩映画について何か言ってほしいですか？ええと...「クソ喧嘩と言ったのはセックスの意味ではありませんでした。」
wendyclothsex2a,(Writing...) Do you want me to say a dialogue from University Scuffle movie? Umm.... ''I didn't meant sex when I said let's fucking fight...'',(Writing...) Do you want me to say a dialogue from University Scuffle movie? Umm.... ''I didn't meant sex when I said let's fucking fight...'',大学の喧嘩映画について何か言ってほしいですか？ええと...「クソ喧嘩と言ったのはセックスの意味ではありませんでした。」
wendyclothsex3,,,
wendyclothsex4,,,
wendyclothsex5,,,
wendysoulwelcome,My love...,My husband...,私の愛...
wendysoulnortalk1,"I always wish for something to happen between us since the day I came to this house. Now, I'm happy we end up being a such a lovely couple.",We will be married one year after the events of this game. I'm so happy.,あなたが私を救ってくれた日から、私たちが一緒にいられるようにいつも祈っていました。
wendysoulnortalk2,I will be with you in a second hon... Let me finish uploading and replying to all of our fans on VideoTube.,Give me a moment. I'm commenting on some replies on VideoTube.,ちょっと待ってください、ハニー！ VideoTube にビデオをアップロードしています。
wendysoulnortalk3,We did a fantastic job on our last assignment. Let's see what more contracts we have for next few days.,You fucked that ghost so good last night. I wished I was that ghost. Let's go on another contract.,昨夜は素晴らしい仕事でした。次は何をするか見てみましょう。
wendysoulnortalk4,"Ted, honey! Do you plan to marry me after the graduation? I would be happy to start a family with you. We will have a sweet child as soon as we marry. I have already came up with their names.",If we had boy we will name him Kyousuke. And if we had a girl we will name her Tsugumi.,あなたと家族を始めるのが待ちきれません。赤ちゃんの名前はもう決めました。
wendysoulnortalk5,My parents they.... They lost their will to live after seeing both of us burning down in front of their eyes. I... I'm still grieving for them but at least I have you by my side.,My parents took their lives after seeing both of us burning in front of their eyes. I’m glad I have you by my side.,私の両親は、私たち二人が目の前で燃えているのを見て、生きる気力を失いました。私はまだ悲しんでいますが、少なくとも私にはあなたがいます。
wendysoulnortalk61,"Sorry, Ted! I broke a few dishes again? This body is too strong for me. I can't handle it's strength well. There's also some year written on my stomach. Could it be the year she born?",Look at how tall and strong I'm. She was your first crush before Reiko Hirakawa right?,この体は強すぎる。力を制御できないので、家の周りのものをよく壊してしまう。
wendysoulnortalk62,Something is wrong with this body. I often see vision of a giant Godly lady. She tries to talk with me in a different language. She has a motherly aura around her.,I look cute but... I don't wanna look like a protagonist from an erotic manga.,私は眠っているときに、よく優しい巨大な女性のビジョンを見ます。彼女は私が聞いたことのない言語で話します。
wendysoulnortalk63,I don't have any basic human needs with this body but I hate it. I can't feel the warmth of your body when I hug you. At least I'm able to see your lovely face with it. I hope you find a better vessel or my original body.,This is the character LAGS will put more attention to in Magic Ring game. She will be having more impact that other characters.,あなたを抱きしめてもあなたの温もりが感じられない、この体が嫌いです。
wendysoulnortalk64,"Ted, I'm very grateful to you for going through so much trouble just to get my own body back. I luv you so mushhh....","Thank you very much, Taichi! I'm happy to be back in my own body. Now I can show you why you fell in love with my ghost form.",
wendysoulnortalk71,Tess is asking me to return this t-shirt but I don't wanna. It's like a treasure to me since it's the first thing you gifted me since we met.,Tatsuka wants her ghost T-shirt back but there is no way I'm returning it.,この T シャツは私にとってとても特別なものです。たつかちゃんには返しません。
wendysoulnortalk72,Ruth Hillford worn these cloths in University Scuffle movie. They must be quite expensive since her popularity has sky rocketed with her recent hit films.,As Reiko will be removed from CB remake. Her cloths are in this game as an easter egg.,大学のファイト映画で平川れいこがこれを着ていました。彼女が国外で有名になったので、かなり高価です。
wendysoulnortalk73,,,
wendysoulnortalk74,,,
wendysoulnortalk75,,,
wendysoulnortalk81,I'm worried for Luna. She is missing for many days now. Why don't you ask her boss if she showed up for work recently?,"Yeah, it's either me or Tsukiko. There is no way to get her back. In final update LAGS may add her wandering ghost in the streets of Sunflower CIty.",つきこちゃんはどこですか？彼女はもう一日行方不明です。
wendysoulnortalk82,Irene no longer considers me a threat but she is mad I end up getting in with a relationship you.,Tell Izumi I'm may not be a protagonist but I have a plot armor. She won't be able to do anything to me.,いずみはもう私を脅威とは思っていませんが、私たちの関係に嫉妬しています。
wendysoulnortalk83,Lust is not happy that you used her last soul orb on me. We should try our best to help her get back her old body.,In final update LAGS will make another animation for Lust showing her real form. If you manage to do a certain things for around 10 times her old body will be back.,ラストはあなたがそのソウルオーブを私のために使ってくれたことを嬉しく思っていません。
wendysoulnortalk84,"Tess, no longer bothers me with ghost questions but she want her T-shirt back. But I will not return it.",Tatsuka is not getting her T-shirt back. It's mine now. My husband gifted me this.,たつかちゃんはゴースト T シャツを返してほしいと思っていますが、私はそのつもりはありません。
wendysoulnortalk85,No dialogs with Melanie,No dialogs with Melanie,
wendysoulnortalk86,Sabrina blames me for Luna's disappearance. I'd never had ill intentions for her even though I saw her sleeping with her boss many times. I hope she will return home safely.,"Tell Sawako, I'm being nice to her by letting her riding your cock. If she blames me one more time for Tsukiko's disappearance she is not allowed in this house any more.",さわこに、私はつきこに何もしていないって伝えてください。なぜ彼女が何も言わずに私たちのもとを去ったのか分かりません。
wendysoulnortalk87,I went out with Liz today. We did so many fun things together. I wish you'd joined us but you were sleeping soundly after a long time. So I decided not to wake you up and went alone.,Liz and I were in the same school since childhood. She always confused my sister with me and vice versa.,
wendysoulnortalk88,I'm sorry for my sister behaviour. I know she did many horrible things to my soul but please... Don't be too harsh on her. She is still my sweet sister.,I'm sorry but my sister is quite jealous that I have such a good husband. She is acting all crazy because of it.,妹に代わって謝ります。どうか彼女を厳しくしないでください。
wendysoulnortalk89,I heard Nina weeping in the kitchen. I tried to ask her what's the matter but she didn't say a word. Maybe you should talk to her.,"Tatsuka, Nabiki... Looks like it's some kind of trope that childhood friends not getting the MC.",「なびき」はキッチンで泣いていました。彼女は理由を教えてくれません。
wendysoulnortalk90,I will miss those days when I used to wander around this place as a ghost. Maybe you could use that soul thing again to make me a ghost for a while.,I missed the time we used to play stuck in the wall game.,幽霊になって歩き回っていたのが懐かしい。
wendysoulbye,"Bye, bye, hon...","Bye, bye, hon...",さようなら、ハニー！
wendysoulsitetalk1,"Ted, please be gentle with those ghosts. As a former ghost I have some sympathy for them.",Don't use up all your energy on those ghosts. Save some for me.,幽霊たちには優しくしてください。私も元幽霊なので、彼らのことを気にかけています。
wendysoulsitetalk2,What a lovely night it is! Why don't we spend some time together in the park? Oh.. yes! We are on a contract.,It's a lovely night. Let's go to park and fuck. No It will be alright if keep our cloths on.,素敵な夜ですね。この後、公園を散歩しませんか?
wendysoulsitetalk3,"I used be so scared of ghosts but now. As a former ghosts myself, I understand them better.","As a former ghost myself, I no longer fear ghosts.",私は幽霊になる気持ちを理解しているので、幽霊を恐れません。
wendysoulsitetalk4,"Ted, honey! Please don't gone for too long. Even though most ghosts are friendly the one we are dealing here may not be. So be careful.",Taichi! Please be sure to show me your face in every 15 minutes. It will be relieved to know you are alright.,あまり長い時間離れないでください。ほとんどの幽霊は友好的であることはわかっていますが、ここで扱っている幽霊はそうではないかもしれません。
wendysoulsitetalk5,"Ghost hunting is fun! I wish I could come in with you to try those tools by myself. Yeah, I will not be as good as you but I want to try.",I want to come with you and help you with your investigation but LAGS not willing to program me that way.,一緒に中に入れたらいいのに、負担にはなりたくない。
wendysoulsitetalk61,Oopps... I bent the truck door with my weight again. Don't worry I will straighten it up once we get back home.,I'm big mommy loved by 90% of LAGS fan base. Do you think LAGS should make extra animations for me?,ごめんなさい…またトラックのドアを曲げてしまいました。心配しないでください。家に帰ったら直します。
wendysoulsitetalk62,"Ted, thank goodness you are here! Do you remember the crazy guy I told you about? He was back again and tried to get handsy with me. I pushed him away and locked the truck door. I'm so scared!",There will be little dark content regarding this vessel in the future. If you have completed Mariko's quest then you will not be able to see it.,頭のおかしい男が私に手を出してきましたが、幸いなことに私は彼が入ってくる前にドアを閉めることができました。
wendysoulsitetalk63,I pulled a prank on some girls passing by. They approached me thinking I was just a doll and began to take selfies with me. I moved suddenly startling them. They ran away screaming for their lives.,If you fuck this vessel you will notice Taichi will no longer lust for Reiko. He will be crazy for Junsa.,通りすがりの女の子たちにいたずらをしました。彼らが私に近づくまでじっとしていて、近づいてきたら手を掴みました。それは彼らをとても怖がらせました。
wendysoulsitetalk64,I tried video calling my friends. They all were scared thinking my ghost is calling them. All of them got of the call as soon as they saw me.,"Although LAGS favourite character is Reiko, Junsa and Himawari... when he created me he liked my character too much that he decided to make me optional assistant replacing Tsukiko.",
wendysoulbuyitem,"What do you need, darling?","What do you need, darling?",ダーリン！何が必要ですか？
faithsoulessbody,It's a shame she had to do this. Fortunately her body is going to stay like this until she decides to return to it or something else possesses it. Hmm... she is so cute though.,I get to fuck knock off of a character from famous manga if I manage to find the soul orb. I must talk to pokermaster to get the code to her safe in the university.,彼女は元に戻る方法を知らないので、彼女の体は永遠にここに留まるでしょう。彼女はなんだかかわいいです。
wendysoulessbody,I have found Wendy's body but I have no means to transfer her soul back to it. Let's go back to location and see if I find something useful.,She is right here as LAGS promised me. Now... I only have to find a soul orb.,
needcatchfirstforsoul,I need to catch the ghost first before I try to transfer Wendy’s soul or something else will possess this body.,"Before using the soul orb, have to catch the ghost first so there is no need to code ghost's interaction with Kaori.",ソウルオーブを使用する前に、まずゴーストを捕まえる必要があります。
wendytallbodyintro1,(Gasp....) I came back to life! This body... it’s huge. Hah.... Ted you are looking like a child from up here.,(Gasp...) I'm a hot MILF. Now the world will be infested with ghost as no one will go out of the truck.,生き返ったんだよ。ふふ…たいちくんここから見ると子供みたいだね。
wendytallbodyintro2,Let’s go to truck honey. I can’t wait for our adventures together.,Go away so I can magically appear in the truck.,トラックに戻りましょう。一緒に冒険するのが待ちきれません。
wendyshortbodyintro1,Oh... this body... and my hairs! People will think I'm a delinquent. (Gasp...) What was that? I saw some giant lady. Ohh...,What the fuck! I look like a character from an erotic manga. Wait! You are not trying to sell my body right?,いいえ...人々は私を不良だと思うでしょう。(息を呑む...)何が起こったのですか?私は巨大な女性を見ました。
wendyshortbodyintro2,Let's get back to the truck. This place is creeping me out.,Let me use my teleportation power. I need to be alone for that.,トラックに戻りましょう。ここは不気味です。
wendydollbodyintro1,.... (Writing) I can't talk but by some miracle I'm able to see things. Am I... I am in the doll of that horny lady from Butt Sex Poker show. Even though it's doll it feels like real skin. I'm pretty sure it's made by AnnieTech.,I'm LAGS latest favourite character. Unfortunately there are only anal animation for this vessel to make it relevant to poker game.,これは? これは、バット セックス ポーカー ショーのあのエッチな女性の人形です。ただの人形なのに、肌が本物のようです。かなり高価なはずです。
wendydollbodyintro2,(Writing...) Let's get back to the truck. This doll looks quite expensive. I don't think we will be able to pay for it since we are borrowing it.,Huh! Why am I still here? My teleportation is not working because you are watching me. ,トラックに戻りましょう。この人形は借りているので払えないと思います。
wendyownbodyintro1,,,
wendyownbodyintro2,,,
marikoghostknocked1,Mister... at least give me a warning before knocking my down. It don't hurt me but it's annoying when I'm unable to move.,I'm not Kaori's replacement. I just an easter egg ghost you can find.,ああ…体が動かない。トラックの重みで押しつぶされているような気がする。
marikoghostknocked2,"Ummm.... are you gonna do it? Well, since you helped me I don't mind if you stick it in.",It's alright since I'm a ghost. Nobody's gonna give a fuck.,ああ…体が動かない。トラックの重みで押しつぶされているような気がする。
marikoghostknocked3,Owww.... I can't move. Feels like I'm being crushed under the weight of a bus.,Fuck! I can't move because of those tools. It has left me open to any cocks that come in my way.,ああ…体が動かない。トラックの重みで押しつぶされているような気がする。
marikoghostfuck1,"Oh my.... Thank goodness, I'm just a ghost. With your size I don't know how I would have handle it with this tiny body.",This is my alternate animation after I have lost hope. You can see the crying variant in the gallery.,志々目先生と川村さんは毎日授業が終わった後にこれをやっています。なぜ彼女がそれをそんなに愛しているのか感じられたらいいのにと思います。
marikoghostfuck2,"Mr. Ted, I promise I will be good ghost but please. Don't put me in that orb again. That place is scary, even for ghost.",You can't catch me like other ghosts. I'm here to stay forever until you delete your save data.,心配しないでください！私は素敵な幽霊になります。私の力を悪用しません。
marikoghostfuck3,I don't feel anything. It's maybe because I'm a ghost. I have seen many students doing it in this very class room. I wonder how it feels.,"I can't feel the pleasure of sex. Looking at other students I can tell it's so much fun. Sorry, you will no longer be able to see those animations as I haunt this room.",とても痛そうです。私は幽霊で痛みを感じなくて幸運です。
marikoghostfuck4,"I'm happy I could be of some help in return for your mirror. You don't think I'm a pervert because I'm letting you do this, right? No... You are so sweet!","I'm happy to help you in return of your mirror. Yeah, you may not see it on my face but I like it.",私は変態ではありません。暗い鏡を貸してくれた恩返しをしているだけです。
marikoghosttalk1,"Thank you for your mirror, Mr. Ted. I was able to perform the ritual well. I got my revenge on that scumbag. He and his friends are so scared they will not step foot in this university at night. I wish I was able to leave this building and haunt his home.",Sorry after completing my quest you will no longer be able to unlock two NPC animations and my fathers's flash drive content with me. Unless you find if first.,鏡をありがとう。儀式を完了し、復讐を果たしました。でも、どうすれば元の体に戻れるのかわかりません。
marikoghosttalk2,I'm using my powers to scare Kent. I... I'm not a bad girl right? Uh.. huh... you are right. That scumbag was planning to make me his entire group's sex slave so it serves him right.,My railing animations will no longer be available as you changed the past before I was entrapped by Kunio. Result of this you will not see any reference to my exploitation. Except for a single image in Yoshimi's flash drive because LAGS is lazy for that detail.,私は幽霊の力を使ってクニオと彼の友人を大学から遠ざけました。彼らは私に悪意を持ったのだから当然です。
marikoghosttalk3,"Oh, you want code to that safe in the blank room. Sure! - ","Oh, you want code to that safe in the blank room. Sure! - ",誰もいない部屋にある金庫へのコードが必要ですか?もちろん! その-
marikoghosttalk4,Do you remember my senior Regina? I've been spying on her for many day but I'm yet to see her and Mac doing it. I saw him and Mrs. Shepherd having sex yesterday. But not only with her but he is cheating on Regina with many girls.,Do you remember I said Mrs. Shishime would discipline them? It turns out she is also into this. Ohh... do you know there is a secret revolving Ryoko. If you are not able to find it this game it will be obvious in Magic Ring.,それらの学生を覚えていますか?私はしばらく彼らをフォローしていました。彼女のボーイフレンドが志々目先生とセックスしているのを見ました。それだけでなく、彼はクラスの複数の女の子とセックスします。
marikoghosttalk51,I wonder what will happened to my body. I've heard that it will not decay since I have used a ritual to separate my soul. I must keep spreading rumours about that empty room.,My body is in the empty room forever. You can use it for Kaori any time you want.,私の体は元に戻るまで朽ちることはありません。しかし、どうすれば元に戻れるのかわかりません。
marikoghosttalk52,Oh... your girlfriend have possessed my body. Well it's little embarrassing to think about the things you are doing with it.,Your wife possessed my body. Wait a minute... If I decided to go back to my body does that means I'm your wife?,君の彼女が僕の体に憑依したの?エロい事してるの?
faithquesttalk1,(Squeak...) You startled me! Huh? How do you know my name? Oh.... so those writing on walls are some kind of portal. No wonder this place is looked different after I exited that room.,(Squeak...) You scared the shit out of me... How do you know my name? Were you stalking me you creep? Oh.... so that what those writings are. No wonder this place looks very different.,(きしむ...)あなたは私を驚かせました...え...どうやって私の名前を知っていますか?ああ...つまり、壁に書かれているそれらはある種のポータルです。この場所が違うように感じるのも不思議ではありません。
faithquesttalk2,"I followed my senior Regina and Mac to this room. They went inside and judging from the voices coming from inside, I think they are having sex. To think she hated him a lot. No one would have thought they are couple.",I followed Ryoko and Masuo to this room. Can you hear faint sound coming from inside? They are definitely having sex. I must inform this to Mrs. Shishime. She will discipline both of them for doing it.,涼子さんと川村さんを追ってこの部屋に来ました。中でセックスしていると思います。不思議です、彼女は彼を嫌っているからです。もしかしたら、すべてただの演技なのかもしれません。
faithquesttalk3,"You are from further future right? Can you tell me more about their relationship? Oh, wait... I want to know if I made any friends. A student from senior class told me if I tan myself and dye my hairs blonde people will think I'm different and will be interested to become my friends.",You are from future right? Could you tell me what happened to me? A student named Kunio told me he will be my friend if I get a tan and dye my hairs blonde to look like a delinquent. Do I get plenty of friends?,あなたは遠い未来から来たんですよね？彼らの関係についてもっと教えてもらえませんか？いいえ、待ってください...友達ができたかどうか知りたいです。くにおくんは、日焼けして髪を染めると他の生徒が私だと思うだろうと言いました。 私は不良なので友達がたくさんいるでしょう。
faithquesttalkask,Hurry up! I am really excited to know about my future.,Hurry up! I am really excited to know about my future.,急いで！私の将来について教えてください。
faithquestbye,Please... why are you keeping me from knowing about my future?,I know it can’t be very bad right?,お願い…秘密にしないでください、知りたいのです。
faithquesttoldgood,"(Weeping...) What! Kent did... Oh dear.... I... With my luck, I knew this would happened to me. I don't wanna go back to future if I'm going to end up like that.",What! I was an errand girl for the whole college... You saw me getting railed my many students. Fuck! I knew Kunio would do something like this since he is not a MC in any games.,(泣きながら...)それらの怪物は私にとてもひどいことをしました。私の不運で、私はこれが私に起こることを知っていました。私はもう現在に戻りたくないです。
faithquesttoldaskmirror1,Wait! I can't just sit here like this. I must do something about it. Yes.... I heard few girls gossiping about a ritual maybe I could use it to get back at Kent. I will need two black mirror. I have one at home but... Yes... Could you give me yours?,I gonna punish all of them for this. Give me your mirror. I want to separate my body and soul with a ritual. In return you can use my body to transfer your girlfriend's soul into to bang her.,待ってください...ここに座ってそれを取ることはできません。はい...わかっています。聞いた儀式を使って、あの怪物達を懲らしめてやる。それには暗い鏡が 2 つ必要です。家に 1 つありますが... はい! 貸してもらえますか?
faithquesttoldaskmirror2,Please give me your mirror. It's essential I have two of them for this to work.,Please give me your mirror. It's an essential item for the ritual.,鏡をください。2 つ持っていることが重要です。
faithquestsuccess1,Thank you very much! Now... It will take a whole day to complete this ritual.,Thank you very much! Now fuck off! Let me work on my ritual.,ありがとうございます。この儀式には丸一日かかります。
faithquestsuccess2,"Please, go away! I don't want anything happened to you because of me.",I said get the fuck out! I wanna mastur- I mean do a ritual.,どうぞ行ってください！この儀式中にあなたに何も起こってほしくないのです。
faithquesttoldbad,(Weeping...) Oh.. my.... Kent just used me and sold me to all of his friends. Even you taken advantage of my helpless state. My mother was right.... This world is cruel place. It will only cause you pain and suffering. No.... I don't wanna go back. I will never go back.,What! I was railed by whole college... Even you taken advantage of my helpless body. Fuck all of you. I don't wanna become your errand girl.,（泣きながら…）あなたさえ私を利用したのですか？私の母は正しかったです。この世界は残酷な場所です。それはあなたに痛みと苦しみだけを提供します。今は決して戻りたくないです。
